ied,motion,ac_y
-13670081.0,12.855646190863808,1406.9935236143128
-13669972.0,3.1436792205709025,1321.5902550442154
-13670122.0,7.000761811477787,1228.8743524937731
-13669873.0,1.8122943293310527,1188.6689423027897
-13669949.0,2.8368507470531767,1157.0322528797617
-13669838.0,2.808482239582645,1103.12859701701
-13670144.0,2.7803974171865775,1086.3473110468399
-13670087.0,2.7525934430145753,1033.1505046024172
-13669542.0,2.7250675085842886,980.4856662243014
-13670028.0,2.697816833498109,932.0974762281043
-13669696.0,18.450195318172973,884.193168131869
-13669551.0,7.139613478214869,864.4345697845046
-13669328.0,6.29715477105583,875.1235574206137
-13669207.0,7.7433854121381955,901.4556551784991
-13669061.0,2.438289070126757,954.2744319606684
-13669719.0,14.160609579483662,1006.565020975016
-13669694.0,5.399258929088774,1050.1660374313115
-13669855.0,4.461345747728501,1060.9143770569983
-13670061.0,16.22434601868963,1069.4718999524741
-13670003.0,5.926248750948616,1066.6105142869037
-13670142.0,5.660800564902274,1051.4444091440346
-13670164.0,3.2988060584852974,1038.1799650525943
-13670443.0,19.804807091651583,1018.2981654020684
-13670187.0,7.982348481142253,969.1151837480478
-13670396.0,2.1964892064147534,906.4240319105674
-13670298.0,12.866366101642598,835.1097915914617
-13670760.0,9.62737968669262,737.7586936755471
-13670903.0,6.662329160550144,641.3811067387916
-13670129.0,4.175221001741193,545.9672956714037
-13670536.0,4.490366052410536,470.3409560486439
-13670556.0,4.845641836675895,395.88754648815745
-13670360.0,6.432049139114952,335.17867102327585
-13670621.0,0.07772027157034245,287.41021764513465
-13670753.0,12.230828137187018,243.2861154686833
-13670314.0,5.346357610892028,206.35325431399647
-13670914.0,10.742071591845615,166.20638843876495
-13670672.0,10.460297700231877,124.12765788646885
-13670501.0,3.210052934643045,91.71971464155838
-13671050.0,12.51603325583119,67.8025174951428
-13671105.0,14.398412371097038,23.95782565414558
-13671098.0,0.8454160113342368,-30.781752602395876
-13670940.0,2.7053771863875227,-73.30726841032613
-13671034.0,6.825413429342916,-113.74086239226865
-13671234.0,11.493475231711272,-159.43678710230017
-13671191.0,16.184219555470918,-204.6757525652314
-13670818.0,1.330178874541616,-242.46232837167065
-13670928.0,2.3888349993389966,-279.87103842190817
-13671129.0,0.8113401990590319,-319.4056613716433
-13671926.0,9.971533540408473,-354.29493809001843
-13671638.0,1.6702598867786946,-388.83532204307244
-13671882.0,8.454471076061509,-465.44696882264174
-13672004.0,10.685214962787086,-541.459165800461
-13671598.0,5.860447815933185,-605.3779074764107
-13672151.0,5.801843337773789,-668.6574617356008
-13672143.0,5.743824904396206,-741.4708871182448
-13672047.0,5.68638665535218,-813.1395115791539
-13672360.0,5.629522788799022,-892.0914497973166
-13672261.0,5.573227560911164,-976.2538686332977
-13672066.0,7.802866352864839,-1058.9079966130105
-13672551.0,3.2914111142054026,-1142.6522499808345
-13672145.0,11.636318554338686,-1225.5590608131179
-13672108.0,8.946191766846368,-1297.9701368728952
-13672145.0,2.190100212505058,-1327.2404355041663
-13672179.0,12.816545898543609,-1335.8846978151703
-13672615.0,9.62847968528149,-1344.4425175030644
-13672738.0,8.28795902459342,-1355.7480923280339
-13672902.0,6.175063329154909,-1393.107278072662
-13672606.0,7.737838950391506,-1426.5095386240268
-13672651.0,5.154243086288261,-1454.5777765717407
-13672616.0,0.2113438089304509,-1481.698665472069
-13671845.0,6.445461250304106,-1506.2983454852567
-13671581.0,5.5723913845413335,-1519.985362030404
-13670920.0,1.7114119668276544,-1470.1188417421915
-13670348.0,6.813897362816533,-1408.4176533247696
-13670173.0,1.4078493704232642,-1292.2501434594303
-13670003.0,4.415877394032577,-1129.577642024836
-13669271.0,3.7012677485049608,-953.9485322706335
-13668944.0,6.469202121844319,-763.0757136139729
-13668805.0,2.7268618713978867,-476.7782898117873
-13668893.0,8.493732419944081,-166.09384024762363
-13668704.0,7.358142308325114,148.73376482276103
-13669248.0,2.202875130014945,460.4130938405792
-13669242.0,7.071185123606938,766.0589629021734
-13669563.0,10.528827099143655,1038.731706607106
-13669735.0,13.02939969648105,1244.7610562070806
-13669658.0,4.1279729663333455,1400.4801123110556
-13669813.0,4.086693236670271,1491.6419778558534
-13669754.0,4.045826304303773,1527.8088914093864
-13669775.0,4.005368041260681,1547.447469163201
-13669845.0,3.9653143608479695,1550.972994471569
-13669790.0,20.065495004594595,1492.2132645268534
-13669530.0,14.011767077530749,1408.041131881585
-13669535.0,2.5722952533683383,1320.4607205627692
-13669586.0,4.239973948175248,1249.5061133571414
-13669489.0,1.8509654605836658,1183.51105222357
-13669214.0,3.631412788650323,1147.6759417013343
-13670180.0,18.60614633557043,1112.2825156164124
-13669902.0,15.129356939713944,1099.2430237942026
-13669696.0,4.394151385483383,1085.0839268902148
-13669890.0,10.844138152514915,1061.3164209534043
-13669972.0,9.471669565679804,1038.3699234117787
-13669682.0,2.2056548014979853,1018.4028908437067
-13669985.0,8.664797144403565,999.8855286013154
-13669789.0,8.393098727788583,980.3033399832107
-13669896.0,6.594782487353768,960.4169732494244
-13669962.0,1.273728737032343,924.9794701829759
-13669964.0,4.102563879621812,880.1463421490546
-13669866.0,5.22910241292675,840.844878727564
-13669429.0,3.810013015588538,802.3530966063341
-13669930.0,10.405124048846119,765.662898974225
-13669663.0,3.9291782180448536,743.8396033165743
-13669916.0,0.06715269509095378,738.4012072834086
-13670240.0,3.3116531459431826,729.8505285445286
-13670031.0,8.478324392559443,719.2186899251291
-13670379.0,9.416053491162984,700.2765030258778
-13670516.0,9.821830459251942,664.1070713295733
-13670565.0,13.973123405316983,617.2160006162775
-13670694.0,6.7047914366035,559.3771739440689
-13670897.0,4.5428301313463635,503.53340220462815
-13670750.0,3.508292268164496,431.99806818258185
-13670895.0,1.4879277886880118,356.5114208328476
-13670725.0,12.247373879926727,284.61297329242757
-13670897.0,16.59812021864036,196.0168435595033
-13671091.0,11.16176689299482,108.30667512390826
-13670536.0,3.195016245008901,25.64027503871496
-13670730.0,9.252737655999226,-41.28279437771798
-13670844.0,6.705010938065243,-108.61996643394079
-13670879.0,7.802519639471029,-157.8671001035556
-13670886.0,1.5414530427988211,-195.03842910252004
-13670916.0,15.891859279072833,-223.33804481149483
-13671058.0,21.094374694427188,-247.85466436337987
-13670923.0,10.334731222212667,-263.87611771974605
-13671146.0,4.479628857076477,-275.65402320859437
-13671069.0,4.4348325685059535,-298.56414964441683
-13671112.0,4.390484242821003,-310.0785081479727
-13671312.0,4.346579400392784,-325.0610563985845
-13671524.0,4.303113606389161,-342.7271125025071
-13671225.0,4.260082470325415,-380.54984137748204
-13671675.0,6.515079979264101,-415.7443429637072
-13671867.0,4.792322571580826,-468.2535662001159
-13671291.0,1.666183303265825,-520.2376972041606
-13671642.0,12.632649079587736,-578.6186535660731
-13671546.0,12.298134440728063,-635.8324670304124
-13671118.0,10.936908386167488,-681.9741423601083
-13672173.0,8.580532674721326,-727.0710676025531
-13672140.0,6.98561956839103,-768.467023594436
-13672099.0,7.095583897269535,-846.6156866905832
-13672527.0,6.806075007674281,-923.8161964915857
-13672473.0,1.1152307954180287,-1000.1613678587614
-13672254.0,11.088210250282373,-1075.9097541801739
-13672101.0,14.15028746242524,-1143.650656638372
-13672794.0,1.1769117291082694,-1211.2974834059426
-13672581.0,14.1424014379636,-1278.2678419058373
-13672634.0,22.011773161691508,-1343.735163486779
-13672920.0,0.6488188820007963,-1412.9644785179569
-13672858.0,6.837641075128886,-1502.8348337327773
-13672492.0,1.821085778455199,-1578.4731520614953
-13672695.0,3.9202721712249513,-1650.4384205408803
-13672764.0,4.346466973769111,-1689.35070300338
-13673107.0,11.13394812514116,-1724.4571959733462
-13672925.0,10.97865881031521,-1756.4626240136126
-13673008.0,4.917540139359517,-1794.8146644395222
-13673258.0,4.665016166916757,-1839.6998511290813
-13673161.0,0.7299987350920674,-1874.136185949882
-13672668.0,0.791628257548382,-1899.9781574243375
-13672274.0,0.3095034720786316,-1916.5617091840484
-13671966.0,5.682104243349386,-1900.2294254242995
-13671239.0,5.292650466231862,-1837.893797837965
-13670829.0,13.330974321190752,-1763.848193191677
-13670670.0,8.770255776460544,-1624.8763779276685
-13670173.0,3.5656935392871674,-1447.3776141483918
-13670221.0,3.4829535982553352,-1258.4038380069078
-13669487.0,5.918476593441937,-1033.9031329589302
-13669448.0,5.332899507335242,-794.2307682972494
-13669855.0,10.131747548204203,-523.5384606142769
-13669553.0,14.876845285542458,-222.13640934022567
-13667968.0,6.287354600844992,73.50162141922237
-13670171.0,2.5195975235606056,360.68327187107593
-13670061.0,10.68183887799296,591.4931058202736
-13669923.0,1.4696833282255284,781.4948414281166
-13670129.0,11.611200403828207,932.4298930138355
-13670224.0,11.495088399789893,1015.605594083697
-13670149.0,11.380137515792285,1063.7828714768143
-13670028.0,11.266336140634394,1098.2283760941377
-13670293.0,11.153672779228145,1093.2460923331964
-13670257.0,11.042136051436046,1078.0636314098645
-13670448.0,12.87764158138998,1033.7829950957657
-13670463.0,13.06655721409561,961.7784984787622
-13670224.0,1.4672622763227992,884.9940468279289
-13670353.0,10.926912365408043,809.4774396917411
-13670345.0,0.888816613290146,759.8826652948237
-13670245.0,8.294187889279783,717.1171719758297
-13670589.0,14.841121864097204,686.2793335900257
-13670621.0,14.499150512559027,660.749873586217
-13669621.0,15.658692469103244,636.1423748503548
-13670446.0,6.356665207454171,603.3642844358055
-13670436.0,2.9277810246708214,572.5806415914475
-13670233.0,8.242797119638908,549.1881685094872
-13670535.0,6.816117079862124,528.7796201564839
-13670173.0,3.387513565138761,511.57515728887336
-13670486.0,3.04626891446469,494.54273904993886
-13670309.0,3.2625287273785943,493.26397832548525
-13670619.0,3.8855537138674663,477.2480052082762
-13670637.0,7.866412547638447,460.72552515619344
-13670117.0,8.984265039347065,444.3682699046315
-13670485.0,1.745124351121376,428.9245872055852
-13670415.0,13.80512010577877,412.9686746674836
-13670913.0,10.624754167615265,405.58898792080873
-13671049.0,4.8942670168521545,398.2830980416006
-13669981.0,0.6044899783591973,390.2169337272304
-13671178.0,7.683432088491372,346.5647643899581
-13671269.0,3.0138628579234137,292.015783413967
-13671233.0,3.5892183061114338,227.26229224587308
-13671413.0,3.4566871307292786,147.98966932341435
-13671357.0,11.378469725897503,81.25977263018021
-13671231.0,7.2086168856617405,15.197174903878405
-13671406.0,8.383577705377775,-57.538130179114596
-13671572.0,6.024510928531072,-133.71274887732346
-13671291.0,6.375573342689222,-205.042288054596
-13671714.0,3.671418469688433,-279.7418651740501
-13671351.0,1.4249480897910871,-353.6944465223096
-13671389.0,5.273945472795731,-425.4908353910407
-13671372.0,0.2992384147582925,-459.4859270371303
-13671534.0,12.91252898697212,-483.22440109885054
-13671076.0,1.3193494528854899,-494.55882375577045
-13671191.0,0.6095059706349275,-501.1965688503043
-13671132.0,3.474611766936505,-489.68460316180125
-13671211.0,2.402653074856971,-478.28775713018325
-13671438.0,0.5075249237652315,-459.67154622678987
-13671284.0,8.340294112168067,-438.82483076452195
-13671146.0,0.8861563674672652,-422.2699157889683
-13671219.0,0.8772948037926653,-402.46388329898707
-13671765.0,0.8685218557548069,-388.2725777980888
-13671738.0,0.8598366371975317,-375.63985202010787
-13672206.0,12.295266633077517,-402.3834534999068
-13672114.0,5.73335006989555,-429.69295229886194
-13671572.0,11.240432386919565,-458.1460227758733
-13671769.0,12.65092902720562,-486.6478958820688
-13671810.0,6.057547978154616,-533.3647502553397
-13672157.0,2.232761709942679,-579.6144360867405
-13672716.0,9.557055575315644,-625.4016250598273
-13672633.0,9.22922289122107,-697.9809421413206
-13672292.0,0.8599054357282512,-781.0844660538617
-13673052.0,1.6052670762692287,-891.1069547272773
-13672919.0,6.85483195469169,-1001.5292185120961
-13672969.0,10.740296732918978,-1127.7639263269753
-13673192.0,6.650755051935903,-1219.0696203976597
-13673170.0,4.050786289338248,-1314.1289241936831
-13672853.0,11.56685758340609,-1401.3209682857005
-13673410.0,12.047374454804412,-1504.0577586028435
-13673320.0,0.4176657099469594,-1604.183847682861
-13673238.0,0.8261885539091054,-1707.1420092060323
-13673150.0,3.9489851941998495,-1809.070589113972
-13673164.0,0.9709239741691817,-1881.0632165567863
-13673068.0,0.9879644036377613,-1934.9192510572643
-13673691.0,4.0732518211966635,-1959.8200585466916
-13673722.0,5.136650846511657,-1977.555191295179
-13671585.0,2.6685210806936084,-1978.1963060482728
-13673709.0,3.845129538782203,-2018.581009653836
-13673525.0,1.009676566086,-2051.6451995572975
-13672994.0,7.018019225425633,-2077.462080895679
-13672734.0,6.947839033171476,-2042.020793420676
-13672152.0,6.878360642839652,-2005.1005854864693
-13671595.0,6.809577036411156,-1943.0495796316045
-13671269.0,6.741481266047231,-1833.1190838352884
-13671079.0,6.674066453386786,-1677.871226329027
-13670612.0,8.426302070440215,-1503.1758473996908
-13670451.0,3.7465840350823783,-1314.394088925694
-13670197.0,7.699115324014656,-1088.5834813703912
-13670190.0,13.342224938155596,-851.614313222733
-13670276.0,0.1337350971257365,-558.5148367565515
-13670403.0,7.27458248338462,-268.3463550568945
-13669422.0,4.6799775931212935,11.670441827628679
-13670643.0,4.461296775016308,238.05373740935238
-13670688.0,4.6585785246534215,451.58986670130463
-13669937.0,14.421307170466662,641.3239680342915
-13670720.0,0.217341172236047,760.6607283539486
-13670448.0,0.21516776051385023,832.3874544043633
-13668618.0,0.21301608290877994,892.4802465263655
-13670830.0,0.21088592207979673,936.1387773950561
-13670961.0,0.2087770628590988,917.7773896211055
-13670712.0,0.20668929223074883,886.8496157248944
-13671024.0,9.87706784770944,831.8144529015997
-13671309.0,9.778297169232246,766.4129750386295
-13670602.0,1.983063045901872,695.0821786221974
-13671126.0,4.76866817101336,625.7980235020211
-13670650.0,8.496288172701497,567.7900432670009
-13670043.0,11.623647731511483,541.5288095003767
-13670824.0,8.340913906053629,535.5301880732814
-13671016.0,6.147195139731593,515.0915528585944
-13670909.0,6.679494743137639,478.6073039960542
-13671057.0,2.744862711893802,435.40456429004786
-13670898.0,0.1401760249777908,415.3005186471474
-13670780.0,3.1145860504202574,394.7308467946301
-13670956.0,18.519260408390892,384.2002049927296
-13670883.0,14.607616225301172,385.6082029428023
-13670703.0,12.880620416545298,388.25212091337426
-13670737.0,1.048927723241377,404.7029330381947
-13671221.0,3.492197541331734,412.40590370781274
-13670801.0,1.3411400697027602,395.69851133678037
-13670790.0,6.93815954244792,380.0748595573668
-13671160.0,5.463896673723866,378.1907776278389
-13670780.0,5.247936959721756,376.3255365176063
-13670953.0,5.533410577616905,381.5622811524302
-13671174.0,1.4643653586726941,374.07999167486014
-13670180.0,2.9125916414877793,366.67252509206577
-13670876.0,8.791533743010405,365.7557998411451
-13671195.0,12.524884833501346,357.51490850877946
-13673517.0,15.9376580968692,329.68975942369167
-13671377.0,12.13620450225244,291.80952849550056
-13672253.0,12.01484245722986,247.72476654449974
-13672047.0,11.894694032657753,141.41418554510054
-13672310.0,11.77574709233113,18.08337702360376
-13672403.0,11.657989621407978,-103.09745674663228
-13672347.0,11.541409725193716,-227.81648217916594
-13672552.0,9.247278631557492,-354.3716506913285
-13672323.0,4.7880117074309965,-466.994600850461
-13672168.0,7.25233935831011,-578.4913215080021
-13672213.0,7.445557358674705,-693.2897416268763
-13672509.0,4.9782561440820245,-800.5235108766533
-13670298.0,2.1314786193001964,-879.101609101841
-13672016.0,6.534245769446898,-951.3939263447768
-13672755.0,3.153365206501803,-1011.5466537473748
-13670808.0,7.316128078102793,-998.8478538759468
-13673333.0,5.514867982058604,-969.1093753371873
-13673086.0,11.123944135556485,-1001.2516149177696
-13672557.0,11.012704694200693,-1028.3224321025461
-13673409.0,10.902577647258568,-1079.6225411136122
-13673340.0,10.793551870785905,-1150.9929823703844
-13673096.0,10.685616352077886,-1201.8997192127263
-13673501.0,10.578760188557226,-1274.630722020599
-13673741.0,4.761917486219318,-1352.384414800393
-13673470.0,9.25995239971462,-1443.610570652389
-13673344.0,4.955792398120593,-1537.674464945865
-13673412.0,5.867766965157443,-1627.0477202964064
-13673169.0,4.432324048960254,-1727.1105764273966
-13673535.0,2.8535455581622955,-1826.1728039952143
-13673667.0,8.995472081157914,-1862.661075955262
-13673616.0,7.622591829583598,-1909.0344651957093
-13673952.0,2.0681960607912515,-1934.1107872116606
-13673797.0,2.0297901153412568,-1942.6030126716355
-13673846.0,3.2994621684870253,-1981.5936492128276
-13674341.0,2.6650569371709025,-2003.9443793867451
-13674177.0,5.004268729132946,-2029.1549355928776
-13673129.0,5.63759080396585,-2040.196719570903
-13674435.0,1.8897286615087978,-2078.71141904124
-13674759.0,7.086360843934017,-2130.5076381847816
-13673101.0,15.28000113226517,-2172.952561802934
-13674666.0,8.387974304454474,-2236.4730361849042
-13674351.0,12.228311423912146,-2299.358305823055
-13672320.0,1.3781259185348063,-2344.3647227648244
-13673874.0,8.309271975922002,-2342.421075537176
-13673652.0,17.152643720341985,-2336.246864781804
-13671740.0,9.762475738186822,-2300.801062800032
-13673206.0,13.539441503696708,-2224.4597188380776
-13672965.0,0.6911108409308326,-2140.048454983651
-13670708.0,2.183676173810454,-2045.2313037677686
-13672185.0,4.18028581832732,-1858.778990730091
-13672047.0,4.138482960143847,-1660.5245341548816
-13670502.0,4.097098130542236,-1466.4192888133327
-13671720.0,4.056127149237,-1225.5050959251994
-13672199.0,4.015565877744393,-1014.2500449659474
-13671400.0,3.975410218966772,-784.8575445162879
-13672244.0,0.3654560233558186,-597.5089690711251
-13672356.0,4.689224772809212,-451.9505460483223
-13670914.0,11.56140189666803,-326.34770725388483
-13672422.0,0.2338078798720744,-242.91756351530017
-13672211.0,0.07746897277002063,-160.32172121223874
-13670698.0,8.58591433172569,-95.88517066802478
-13672349.0,0.019506859387547593,-97.09298562739032
-13672416.0,1.5085623992281398,-109.7887224371622
-13671405.0,1.404746809811968,-122.35750188069902
-13672452.0,4.747887046852611,-173.5505935279378
-13672794.0,0.5808501876686023,-202.56508759265841
-13671960.0,12.735844057665417,-258.53943671673187
-13673137.0,15.44209155267481,-316.9540423495646
-13673263.0,13.52120300910883,-363.3678352600231
-13672615.0,8.83172323205963,-409.3174902395145
-13673489.0,4.824121191471022,-479.64098200502775
-13673433.0,1.8067320425002436,-559.7612388510233
-13672615.0,3.7275937991416868,-641.8302931285589
-13672896.0,2.107875889915249,-692.4953235312275
-13672747.0,10.1881332080643,-731.1537036298695
-13672145.0,2.1891962995337053,-768.5088332596166
-13672066.0,8.81389486150556,-782.9904115930663
-13672681.0,0.36710926636806107,-797.2438408110899
-13672738.0,5.876925594674503,-811.3547357369332
-13673155.0,5.2036491459548415,-822.3245217116554
-13673316.0,0.10095151049154083,-809.4346098284931
-13673101.0,9.115485615960552,-826.9235970641623
-13673561.0,13.707601387478462,-820.1543610935207
-13673532.0,5.341232564526763,-816.3694841486313
-13673495.0,4.628295020135738,-827.5391226410992
-13673778.0,13.034132488972773,-872.2637314146882
-13674066.0,10.944418546525412,-918.9577607665871
-13673703.0,3.0582082725431974,-989.4348498249669
-13674237.0,4.27152337824964,-1076.4571679946257
-13673801.0,8.262256977185643,-1159.025929646771
-13673608.0,1.2081300914583153,-1240.7690036842573
-13673547.0,1.1544488735444247,-1313.5279803134606
-13674353.0,2.154448545943069,-1388.9760338442802
-13674270.0,3.7441871210876343,-1433.4196068397916
-13674315.0,5.423180859829245,-1512.0020774374395
-13674659.0,2.253905247142029,-1580.1320566630652
-13674573.0,7.713065922299393,-1635.8307360964345
-13674826.0,5.634771318823823,-1706.2224287354702
-13674671.0,5.57842360563518,-1780.6602044481156
-13674646.0,5.522639369578428,-1842.5202690696801
-13674839.0,5.4674129758823256,-1898.5117330468918
-13675024.0,5.412738846123375,-1964.9432823824686
-13674813.0,5.358611457661937,-2029.627182892598
-13675261.0,5.14234646774139,-2103.9975777297177
-13675202.0,0.1743866497909039,-2184.8742686184664
-13674573.0,3.5639218662226995,-2264.94219260019
-13674717.0,0.9451769150891778,-2287.542770674188
-13675120.0,1.742736280446934,-2331.7506762995376
-13674951.0,2.642461883202486,-2358.2665028704964
-13675184.0,7.229148838183846,-2366.1838378417915
-13675587.0,4.106919362602639,-2380.9386661294193
-13675387.0,1.6986095803649732,-2400.879279468125
-13675750.0,0.4892904066250594,-2436.537153341352
-13675917.0,13.228748607451507,-2475.5884484739845
-13675786.0,3.267726171848153,-2528.915897323199
-13675948.0,2.7616411381900434,-2582.5434050160125
-13675889.0,1.679532719618237,-2628.8013042998064
-13676162.0,4.540228779887002,-2676.929957922854
-13676209.0,11.70379401878472,-2744.7439916775797
-13676325.0,0.405986394010597,-2804.1298850928956
-13676253.0,10.815950270965004,-2880.921919575921
-13675963.0,4.249374754267592,-2956.946033714116
-13676068.0,2.7840110727847787,-3018.1265733769746
-13676254.0,6.677698326004247,-3077.0286409752966
-13676439.0,9.514788157045587,-3118.4250212334523
-13676484.0,9.815988870360798,-3142.8241043532093
-13676524.0,5.5527316721181705,-3168.8125299775857
-13676673.0,5.663454926911072,-3195.2910713438555
-13676679.0,3.634546490818593,-3216.2548272964627
-13676694.0,3.275084507220072,-3247.092279023498
-13676646.0,2.5406005850172733,-3275.0380229011716
-13677006.0,0.8858070304081593,-3285.3709760042516
-13676784.0,5.752784039490962,-3292.9339329121176
-13677160.0,0.17718560908861036,-3307.921260249042
-13677147.0,10.251035723304994,-3341.2587143125975
-13676704.0,3.0818377184778,-3370.5961271694714
-13676152.0,17.614910303418128,-3381.1401658977766
-13675684.0,12.734654556861187,-3384.8287642387986
-13674952.0,19.13899014811159,-3327.0638099303646
-13674640.0,0.10961738465994131,-3227.1265051650153
-13674972.0,9.212826548709927,-3065.521906779411
-13674160.0,2.5547328339112028,-2891.4500210455712
-13674214.0,2.093995996463491,-2693.1188541672072
-13674175.0,2.6757381140132566,-2460.7709989594896
-13674019.0,8.466284495173113,-2226.246622303849
-13674005.0,4.212316291864681,-1985.317489412902
-13674082.0,4.170193128945812,-1721.797647852727
-13673988.0,4.128491197656331,-1455.663004708154
-13674405.0,4.087206285679713,-1210.689707993164
-13674204.0,4.046334222822679,-980.0828109132322
-13674091.0,4.005870880594102,-798.5319828040998
-13674396.0,11.948071456555226,-667.2133296439672
-13674579.0,1.2916334647129588,-612.5411963475275
-13673621.0,9.406312887758304,-544.082451050098
-13673861.0,1.6512856622152867,-492.89162653959704
-13673735.0,10.26026914889053,-458.5460436081553
-13673951.0,12.004559306448755,-427.7939165041653
-13674172.0,24.968789388897676,-398.59931067307787
-13674626.0,13.207107735073805,-383.6966509003013
-13674649.0,0.932417091575644,-392.6096843912983
-13674676.0,13.152943917136781,-439.26692087947686
-13674816.0,22.316590174613793,-482.1242516706821
-13674754.0,11.622172827612758,-526.0530091539753
-13674846.0,2.4487457541090407,-566.6258123963897
-13674937.0,2.6999152259072616,-595.9595542724259
-13674329.0,2.45656931976373,-640.9999587297016
-13674816.0,1.0176828708872563,-695.0066258084504
-13674839.0,3.65779422651849,-769.5565595503659
-13674544.0,7.446697498844969,-841.4443272888165
-13674342.0,21.22658326887813,-889.946550681974
-13674105.0,18.241317421554868,-930.4637518430627
-13674115.0,6.985846409074384,-935.3257809906779
-13674450.0,5.673935593151327,-902.3058565147253
-13674960.0,4.168196775013712,-867.6994646156238
-13674724.0,3.026123930844278,-840.1891366355134
-13674717.0,0.1750107592997665,-828.7039119370667
-13675238.0,3.4198153564475433,-812.7502061497876
-13674994.0,3.4809000062964515,-816.6227040882897
-13675300.0,3.4460910062334733,-823.289810381361
-13675165.0,3.4116300961709385,-842.2235789435932
-13675390.0,3.3775137952093246,-868.9680098220657
-13675222.0,3.3437386572572905,-916.778329723845
-13675815.0,3.310301270684704,-970.6105464266066
-13675570.0,8.65140401103372,-1048.237774294432
-13675694.0,1.3563956383791265,-1140.0887298854418
-13675389.0,4.108384296117947,-1231.0211759205415
-13675521.0,3.6023474925259507,-1312.0442974934276
-13675394.0,2.5255454053949506,-1365.9238545184933
-13675702.0,2.6535849238880473,-1418.6812826412167
-13675963.0,3.1081032069796493,-1451.2444698148045
-13675548.0,14.430875700413708,-1482.8986917827021
-13676127.0,21.55812626333909,-1512.8197048648751
-13676059.0,17.65787640854751,-1558.108174482272
-13676168.0,13.455591145710514,-1612.2770927374493
-13676026.0,5.045017030634881,-1659.4043218100749
-13676456.0,5.687866211552773,-1704.2269452598825
-13676392.0,5.610831702431369,-1737.0180091393752
-13676629.0,0.17335955933003788,-1788.1478290479813
-13676604.0,1.1480095626507136,-1844.0996840914556
-13676590.0,14.206265956156585,-1914.7420205844953
-13676680.0,11.551462868916133,-1985.8446003786503
-13676358.0,0.37412783494073665,-2056.236154374864
-13676422.0,5.86196939004094,-2122.5071261632065
-13676622.0,0.2573117248625749,-2175.2820549015746
-13676512.0,6.475904668022395,-2199.279234352559
-13676421.0,3.11638128292725,-2207.536442009033
-13677290.0,14.186991428432975,-2223.2110775889428
-13677105.0,7.685386989931885,-2242.2289668130534
-13677307.0,2.517933134116902,-2297.8900104788772
-13677223.0,15.67124396712643,-2344.1611103740884
-13677540.0,6.995629109434503,-2390.2194992703476
-13676927.0,7.269038152149733,-2419.067304277644
-13677011.0,2.4136960000541876,-2446.4599645688218
-13677130.0,5.35793162822165,-2465.828698255225
-13677499.0,2.741521826110784,-2486.1704112726725
-13677708.0,12.609166546775668,-2506.3087071599457
-13677947.0,10.17223020791289,-2563.495620088346
-13677042.0,5.530166653765264,-2627.6106638874626
-13677273.0,4.406207557250127,-2683.5845572485878
-13677329.0,0.853699919299288,-2715.66537834401
-13677462.0,3.0069664424263465,-2707.175391226616
-13677444.0,6.703337466075027,-2688.936970648304
-13677581.0,9.72414078973361,-2674.8809342739123
-13677594.0,0.7257479720151423,-2668.0487915990816
-13677720.0,7.331348783436624,-2671.2016370151823
-13677889.0,4.223692334020598,-2683.1562873129387
-13677629.0,7.140271439634034,-2697.908057771901
-13677635.0,12.594094433412465,-2713.0123105281364
-13678278.0,8.408405650883651,-2704.298854088901
-13677987.0,8.324321594374851,-2709.755865548012
-13677938.0,8.241078378431212,-2719.241640226486
-13677711.0,5.425598120917584,-2742.7992238242214
-13677060.0,3.0674250197207584,-2766.1212315859793
-13676270.0,4.1114655745268465,-2770.293352604074
-13675796.0,4.110477846186768,-2710.590419078033
-13675575.0,8.218501567974272,-2584.1511815532986
-13675187.0,7.627814495377152,-2409.5596697377655
-13675448.0,14.096750763928867,-2217.214073040388
-13674700.0,0.09891315665618094,-2013.291932309984
-13675219.0,15.4543405654249,-1791.82567965293
-13675135.0,17.867124089778372,-1562.824089524309
-13675142.0,7.539763662570294,-1318.2791819611575
-13675341.0,8.233174613860683,-1072.096390141546
-13674914.0,16.611859047297457,-828.3754262401305
-13675099.0,15.55630345139889,-586.5083386456377
-13675193.0,3.294323454568257,-366.55992192522706
-13675052.0,0.03210008866199132,-199.477656039929
-13674985.0,1.3715686591358462,-95.98287947952971
-13675250.0,4.525546541424774,-36.9397173507802
-13674609.0,0.3303433539986145,7.013013156681815
-13674859.0,4.174727759420421,45.526216357206565
-13674727.0,1.7845076837343186,75.07095419363449
-13675315.0,1.2911697983322483,101.65357798565236
-13674733.0,6.467982283899801,134.72037553975005
-13675293.0,5.994518981943202,156.9565051164441
-13675424.0,2.1821562987379366,142.8036067331881
-13675327.0,1.550744753971685,126.37557066585623
-13675466.0,1.9219768211823975,109.69514829128924
-13675461.0,0.8356347895110048,81.51486347628477
-13675356.0,6.0604538075394885,49.699714841521924
-13675262.0,17.439201128808236,27.786051025198276
-13675136.0,7.817254394328302,2.1748571828547227
-13675135.0,10.085017050292208,-20.93022472292804
-13674369.0,3.8888305655482327,-43.80425580965297
-13674697.0,2.3616396825736956,-66.36621325155645
-13674218.0,10.230176182999003,-62.702551119040876
-13674880.0,3.2280796007330537,-48.575525607850466
-13674771.0,4.094089745202382,1.5768963161364695
